,﻿id,device,timestamp,BSSID,SSID,autoJoinStatus,blackListTimestamp,capabilities,distanceCm,distanceSdCm,frequency,isAutoJoinCandidate,level,numConnection,numIpConfigFailures,numUsage,seen,timestamp.1,tsf,untrusted,wifiSsid_octets_buf,wifiSsid_octets_count
132128,2e3bf3c4-0499-47ac-8eb4-658113782a6b-29,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1450689271.87,a8:32:9a:00:81:77,makhula,0,0,[WPA-PSK-TKIP][ESS],-1,-1,2457,0,-83,0,0,0,1450689271822,1450689271.87,6857980835,True,109,7
132192,2e3bf3c4-0499-47ac-8eb4-658113782a6b-31,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1450689271.87,c4:6e:1f:b8:b5:c8,yOU C@Nt!``  ,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2427,0,-79,0,0,0,1450689271822,1450689271.87,6857980744,True,121,13
132224,2e3bf3c4-0499-47ac-8eb4-658113782a6b-32,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1450689271.88,c4:6e:1f:68:81:2e,freewifi,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-89,0,0,0,1450689271822,1450689271.88,6857980866,True,102,8
132256,2e3bf3c4-0499-47ac-8eb4-658113782a6b-33,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1450689271.88,2c:ab:25:1d:e9:4f,DIGICOM,0,0,[WPA2-PSK-TKIP][ESS],-1,-1,2412,0,-86,0,0,0,1450689271823,1450689271.88,6857980896,True,68,7
132288,2e3bf3c4-0499-47ac-8eb4-658113782a6b-34,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1450689271.88,e8:de:27:62:1a:c6,TP-LINK_621AC6,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-83,0,0,0,1450689271823,1450689271.88,6857980835,True,84,14
132320,2e3bf3c4-0499-47ac-8eb4-658113782a6b-35,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1450689271.89,30:b5:c2:ae:f1:d6,Bijju,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2427,0,-88,0,0,0,1450689271823,1450689271.89,6857980896,True,66,5
135872,2e12b098-b35f-40be-9e34-870e410e235d-50,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457181674.72,68:72:51:2c:ca:8a,ODD-2016,16,0,[WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2427,111,-40,0,0,0,1457181674643,1457181674.72,77603415124,True,79,8
136448,2e12b098-b35f-40be-9e34-870e410e235d-68,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457183438.6,14:cc:20:f6:b6:9c,MANU,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2437,0,-91,0,0,0,1457183438591,1457183438.6,79366362476,True,77,4
136736,2e12b098-b35f-40be-9e34-870e410e235d-77,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457184070.38,14:dd:a9:2f:38:18,ABI Nepal,0,0,[WPA-PSK-TKIP][WPA2-PSK-TKIP][WPS][ESS],-1,-1,2462,0,-81,0,0,0,1457184070253,1457184070.38,79998002242,True,65,9
136768,2e12b098-b35f-40be-9e34-870e410e235d-78,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457184070.39,60:e3:27:e2:67:e9,BFC,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2457,0,-83,0,0,0,1457184070254,1457184070.39,79998002273,True,66,3
136800,2e12b098-b35f-40be-9e34-870e410e235d-79,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457184070.41,c4:e9:84:30:3f:14,rajesh,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-85,0,0,0,1457184070259,1457184070.41,79998002242,True,114,6
136896,2e12b098-b35f-40be-9e34-870e410e235d-82,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457184070.46,00:1b:2f:07:06:c8,HABI,0,0,[WPA-PSK-TKIP][ESS],-1,-1,2462,0,-90,0,0,0,1457184070263,1457184070.46,79998002334,True,72,4
136960,2e12b098-b35f-40be-9e34-870e410e235d-84,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457184070.47,2c:ab:25:1e:47:11,npl_198,0,0,[WPA-PSK-TKIP][ESS],-1,-1,2412,0,-91,0,0,0,1457184070265,1457184070.47,79998002425,True,110,7
136992,2e12b098-b35f-40be-9e34-870e410e235d-85,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457184070.49,78:44:76:67:28:44,ORC,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2417,0,-91,0,0,0,1457184070266,1457184070.49,79998002364,True,79,3
137024,2e12b098-b35f-40be-9e34-870e410e235d-86,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457184070.5,78:54:2e:f3:57:e4,bikash_home,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2417,0,-92,0,0,0,1457184070267,1457184070.5,79998002364,True,98,11
137056,2e12b098-b35f-40be-9e34-870e410e235d-87,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457184070.51,64:70:02:9f:5d:32,Universal,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2427,0,-92,0,0,0,1457184070268,1457184070.51,79998002395,True,85,9
137152,2e12b098-b35f-40be-9e34-870e410e235d-90,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457184369.64,1c:18:4a:0c:37:1c,Skycable tv,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-1,-1,2437,0,-84,0,0,0,1457184369623,1457184369.64,80297389745,True,83,11
137184,2e12b098-b35f-40be-9e34-870e410e235d-91,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457184369.64,c8:3a:35:13:65:10,Soft Planet,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-84,0,0,0,1457184369623,1457184369.64,80297389745,True,83,11
137216,2e12b098-b35f-40be-9e34-870e410e235d-92,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457184369.64,e8:94:f6:f8:8e:7a,House Targaryen,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2437,0,-85,0,0,0,1457184369623,1457184369.64,80297389714,True,72,15
137248,2e12b098-b35f-40be-9e34-870e410e235d-93,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457184369.64,c0:4a:00:42:fe:66,TP-LINK_,0,0,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2447,0,-85,0,0,0,1457184369624,1457184369.64,80297389745,True,84,8
137536,2e12b098-b35f-40be-9e34-870e410e235d-102,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457184638.66,22:19:be:30:91:eb,PPPoE Gwarkho WIFI 2,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2462,0,-80,0,0,0,1457184638648,1457184638.66,80566445318,True,80,20
143424,b902a3f4-4d4b-4b25-97b5-eb6df13a2d4d-5,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447326776.42,a0:f3:c1:76:98:43,gokul,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,32,-68,0,0,0,1447326776385,1447326776.42,187579926533,True,103,5
151328,c12a1563-9cf7-4f04-8b0d-dbccfa1b0f52-6,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1445688029.65,c4:e9:84:31:12:90,TP-LINK_1290,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-82,0,0,0,1445688029590,1445688029.65,125075808,True,84,12
151424,c12a1563-9cf7-4f04-8b0d-dbccfa1b0f52-9,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1445688029.66,c8:3a:35:f9:8c:40,Tenda_0CC9A1,0,0,[WPA-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-81,0,0,0,1445688029591,1445688029.66,125075808,True,84,12
164896,b3b33f1b-2242-4cc3-9fcc-a00cf64608a3-9,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457177642.7,a8:32:9a:00:5e:a4,ShEikh,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-89,0,0,0,1457177642680,1457177642.7,73570246076,True,83,6
167360,f21f881b-fd0e-4403-9f87-b326bbaf3e03-22,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448242600.9,c8:3a:35:44:17:38,Giri_wifi,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-81,0,0,0,1448242600871,1448242600.9,685844943518,True,71,9
167392,f21f881b-fd0e-4403-9f87-b326bbaf3e03-23,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448242600.91,ac:a2:13:a9:7a:54,lion house,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2447,0,-82,0,0,0,1448242600872,1448242600.91,685844943518,True,108,10
167552,f21f881b-fd0e-4403-9f87-b326bbaf3e03-28,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448242600.91,ac:a2:13:ad:af:cc,Neupane brothers,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-88,0,0,0,1448242600873,1448242600.91,685838123650,True,78,16
167584,f21f881b-fd0e-4403-9f87-b326bbaf3e03-29,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448242600.92,c0:a0:bb:90:2c:18,D-Link123,0,0,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-77,0,0,0,1448242600874,1448242600.92,685844943518,True,68,9
167744,f21f881b-fd0e-4403-9f87-b326bbaf3e03-34,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448242958.87,90:61:0c:1a:95:d7,RK Shrestha,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2462,0,-78,0,0,0,1448242958843,1448242958.87,686202450010,True,82,11
167776,f21f881b-fd0e-4403-9f87-b326bbaf3e03-35,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448242958.87,64:70:02:d2:70:bc,gurung,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-79,0,0,0,1448242958844,1448242958.87,686202450010,True,103,6
167808,f21f881b-fd0e-4403-9f87-b326bbaf3e03-36,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448242958.88,c0:4a:00:4a:97:78,pokharel_family,0,0,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2422,0,-79,0,0,0,1448242958844,1448242958.88,686202450010,True,112,15
167904,f21f881b-fd0e-4403-9f87-b326bbaf3e03-39,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448242958.88,f8:1a:67:cf:9c:8b,TP-LINK_CF9C8B,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2417,0,-82,0,0,0,1448242958844,1448242958.88,686202450041,True,84,14
167936,f21f881b-fd0e-4403-9f87-b326bbaf3e03-40,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448242958.88,a8:32:9a:00:44:f0,Subu,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-83,0,0,0,1448242958845,1448242958.88,686202450010,True,83,4
167968,f21f881b-fd0e-4403-9f87-b326bbaf3e03-41,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448242958.88,00:21:00:f9:36:ec,Connectify-me,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2412,0,-85,0,0,0,1448242958845,1448242958.88,686202450010,True,67,13
168064,f21f881b-fd0e-4403-9f87-b326bbaf3e03-44,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448242958.88,bc:96:80:14:ad:53,Nointernetconection,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2432,0,-89,0,0,0,1448242958846,1448242958.88,686202450071,True,78,19
168096,f21f881b-fd0e-4403-9f87-b326bbaf3e03-45,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448242958.89,c8:3a:35:36:6b:f0,Mount Glory School,0,0,[WPA-PSK-CCMP][ESS],-1,-1,2437,0,-90,0,0,0,1448242958846,1448242958.89,686202450071,True,77,18
168160,f21f881b-fd0e-4403-9f87-b326bbaf3e03-47,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448242958.89,e8:40:f2:91:e0:f8,Virus,0,0,[WPA-PSK-TKIP][ESS],-1,-1,2412,0,-91,0,0,0,1448242958847,1448242958.89,686202450071,True,86,5
173632,e0dfc8e1-2710-4e6a-b6e1-a62c5d511a34-6,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1459343817.78,b0:48:7a:a2:a1:e0,panday,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2462,0,-91,0,0,0,1459343817692,1459343817.78,131252041172,True,112,6
182016,8376b865-96ee-4675-b854-99e9895367ee-3,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448119892.98,14:cc:20:31:cc:02,hsff2012,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2462,0,-85,0,0,0,1448119892976,1448119892.98,563137578900,True,104,8
182048,8376b865-96ee-4675-b854-99e9895367ee-4,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448119892.99,f8:d1:11:7f:9d:6a,yanzi,0,0,[WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2457,0,-90,0,0,0,1448119892977,1448119892.99,563137578900,True,121,5
182144,8376b865-96ee-4675-b854-99e9895367ee-7,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448120150.12,2c:cf:58:19:a7:fc,irusha100,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2462,0,-86,0,0,0,1448120149945,1448120150.12,563394532023,True,105,9
182272,8376b865-96ee-4675-b854-99e9895367ee-11,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448120449.88,14:cc:20:f6:b3:7e,asha,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-90,0,0,0,1448120449867,1448120449.88,563694468763,True,97,4
186368,cecdda60-b39c-4fdf-8b0c-b051899f2d47-10,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451272287.49,c4:e9:84:77:e8:d0,TP-LINK_77E8D0,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-81,0,0,0,1451272287472,1451272287.49,65519968347,True,84,14
186432,cecdda60-b39c-4fdf-8b0c-b051899f2d47-12,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451272287.5,e8:94:f6:5d:c4:2f,pokhrel aabha,0,0,[WPA-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2462,0,-76,0,0,0,1451272287473,1451272287.5,65519968316,True,112,13
186592,cecdda60-b39c-4fdf-8b0c-b051899f2d47-17,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451272587.61,30:b5:c2:e9:ba:72,Proud TO Be Nepali,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2417,0,-78,0,0,0,1451272587596,1451272587.61,65820088040,True,80,18
186624,cecdda60-b39c-4fdf-8b0c-b051899f2d47-18,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451272587.61,f8:d1:11:78:85:53,Hidden_Smiles,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2457,0,-90,0,0,0,1451272587596,1451272587.61,65820088040,True,72,13
186688,cecdda60-b39c-4fdf-8b0c-b051899f2d47-20,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451272887.61,a8:32:9a:00:6c:50,basundhara7,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-86,0,0,0,1451272887524,1451272887.61,66120000453,True,98,11
186720,cecdda60-b39c-4fdf-8b0c-b051899f2d47-21,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451274554.31,f8:1a:67:5a:12:dc,NTCwiFI,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2452,0,-72,0,0,0,1451274554209,1451274554.31,67786709105,True,78,7
186784,cecdda60-b39c-4fdf-8b0c-b051899f2d47-23,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451274554.32,c0:4a:00:a0:c0:6b,surendra,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2427,0,-89,0,0,0,1451274554210,1451274554.32,67786709105,True,115,8
222112,24ff8a1f-7225-49f1-a82b-cb8362db2bc1-9,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447343178.16,e8:de:27:f1:42:03,TP-LINK_F14203,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2462,0,-90,0,0,0,1447343178139,1447343178.16,203981153343,True,84,14
222240,24ff8a1f-7225-49f1-a82b-cb8362db2bc1-13,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447343477.56,90:61:0c:0e:fa:ab,PROLINK,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2437,0,-85,0,0,0,1447343477480,1447343477.56,204280493523,True,80,7
222272,24ff8a1f-7225-49f1-a82b-cb8362db2bc1-14,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447343477.56,30:b5:c2:af:05:24,L@Net WiFi,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2447,0,-91,0,0,0,1447343477480,1447343477.56,204280493553,True,76,10
224864,34990730-58c6-4298-b2b4-5557f3ea8a89-26,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446541970.32,c0:4a:00:4a:a0:50,CHERRY,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2427,0,-79,0,0,0,1446541969913,1446541970.32,12770189360,True,67,6
224928,34990730-58c6-4298-b2b4-5557f3ea8a89-28,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446541970.4,c8:3a:35:26:d2:09,RWI,0,0,[WPA-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2462,0,-88,0,0,0,1446541969915,1446541970.4,12770189390,True,82,3
224992,34990730-58c6-4298-b2b4-5557f3ea8a89-30,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.22,e8:de:27:de:36:7c,spd,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2462,0,-85,0,0,0,1446542371080,1446542371.22,13171331179,True,115,3
225024,34990730-58c6-4298-b2b4-5557f3ea8a89-31,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.23,c8:3a:35:11:db:31,Tenda_11DB30,0,0,[WPA-PSK-CCMP+TKIP][ESS],-1,-1,2462,0,-84,0,0,0,1446542371081,1446542371.23,13171331118,True,84,12
225056,34990730-58c6-4298-b2b4-5557f3ea8a89-32,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.24,64:66:b3:c8:8b:46,Maheshdhakal,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-77,0,0,0,1446542371082,1446542371.24,13171331087,True,77,12
225088,34990730-58c6-4298-b2b4-5557f3ea8a89-33,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.3,c8:3a:35:0e:b8:a8,mitraaarts,0,0,[WPA-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-78,0,0,0,1446542371083,1446542371.3,13171331087,True,109,10
225120,34990730-58c6-4298-b2b4-5557f3ea8a89-34,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.33,14:cc:20:bc:e3:32,aavaz,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-85,0,0,0,1446542371083,1446542371.33,13171331209,True,97,5
225152,34990730-58c6-4298-b2b4-5557f3ea8a89-35,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.34,c0:4a:00:a5:8e:1c,shresthafamily,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2452,0,-86,0,0,0,1446542371084,1446542371.34,13171331301,True,115,14
225184,34990730-58c6-4298-b2b4-5557f3ea8a89-36,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.34,14:cc:20:db:12:26,TP-LINK_DB1226,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2452,0,-87,0,0,0,1446542371085,1446542371.34,13171331331,True,84,14
225216,34990730-58c6-4298-b2b4-5557f3ea8a89-37,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.37,a8:32:9a:00:43:c6,Radio Tamor,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-72,0,0,0,1446542371087,1446542371.37,13171331026,True,82,11
225248,34990730-58c6-4298-b2b4-5557f3ea8a89-38,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.37,00:1e:e3:eb:a8:a1,BlackHawk,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-75,0,0,0,1446542371088,1446542371.37,13171331056,True,66,9
225280,34990730-58c6-4298-b2b4-5557f3ea8a89-39,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.38,10:fe:ed:0c:c0:ac,no password,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2437,0,-82,0,0,0,1446542371089,1446542371.38,13171331240,True,110,11
225312,34990730-58c6-4298-b2b4-5557f3ea8a89-40,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.38,a8:32:9a:00:81:10,Ambe_Apartment,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-84,0,0,0,1446542371090,1446542371.38,13171331240,True,65,14
225344,34990730-58c6-4298-b2b4-5557f3ea8a89-41,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.42,b0:48:7a:a2:a5:bb,mediaschool,0,0,[WPA-PSK-CCMP+TKIP][ESS],-1,-1,2462,0,-82,0,0,0,1446542371090,1446542371.42,13171331270,True,109,11
225376,34990730-58c6-4298-b2b4-5557f3ea8a89-42,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.43,c4:6e:1f:b8:b0:33,JHA BK,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2417,0,-87,0,0,0,1446542371091,1446542371.43,13171331362,True,74,6
225408,34990730-58c6-4298-b2b4-5557f3ea8a89-43,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.44,f8:1a:67:40:5b:ba,BKD,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2437,0,-89,0,0,0,1446542371092,1446542371.44,13171331301,True,66,3
225440,34990730-58c6-4298-b2b4-5557f3ea8a89-44,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542371.45,b0:48:7a:c1:33:53,Princess,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2452,0,-91,0,0,0,1446542371092,1446542371.45,13171331362,True,80,8
225696,34990730-58c6-4298-b2b4-5557f3ea8a89-52,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542644.14,f4:3e:61:3b:6f:ad,Himal,0,0,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-88,0,0,0,1446542643929,1446542644.14,13444179906,True,72,5
225760,34990730-58c6-4298-b2b4-5557f3ea8a89-54,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446542644.15,64:70:02:3c:f5:c8,prakash_wifi,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-90,0,0,0,1446542643930,1446542644.15,13444179875,True,112,12
232224,94a7d697-a57b-4b00-b2cd-4aa05341628b-2,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457848495.55,c4:e9:84:bc:15:5e,Bliss Zone,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2462,0,-75,0,0,0,1457848495535,1457848495.55,52932377990,True,66,10
232256,94a7d697-a57b-4b00-b2cd-4aa05341628b-3,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457848495.56,c4:6e:1f:4f:5d:b4,ADSL,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2462,0,-76,0,0,0,1457848495536,1457848495.56,52932377990,True,65,4
232288,94a7d697-a57b-4b00-b2cd-4aa05341628b-4,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457848495.56,f8:1a:67:a5:97:db,rabinwan,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2427,0,-88,0,0,0,1457848495537,1457848495.56,52932378021,True,114,8
232352,94a7d697-a57b-4b00-b2cd-4aa05341628b-6,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457848495.56,14:cc:20:f3:ba:3a,atlas,0,0,[WPA-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2442,0,-90,0,0,0,1457848495537,1457848495.56,52932378021,True,97,5
232384,94a7d697-a57b-4b00-b2cd-4aa05341628b-7,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457848495.56,bc:96:80:39:bd:c4,Ram prasad poudyal ,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2427,0,-90,0,0,0,1457848495538,1457848495.56,52932378021,True,82,19
232416,94a7d697-a57b-4b00-b2cd-4aa05341628b-8,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457848703.76,64:70:02:a3:e5:30,lightingframe wega,0,0,[WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2437,0,-78,0,0,0,1457848703730,1457848703.76,53140566854,True,108,18
232480,94a7d697-a57b-4b00-b2cd-4aa05341628b-10,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457848703.76,a8:32:9a:00:2a:24,PBH,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-83,0,0,0,1457848703731,1457848703.76,53140566885,True,80,3
232544,94a7d697-a57b-4b00-b2cd-4aa05341628b-12,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457848703.77,b0:48:7a:c0:ce:ee,TP-LINK_C0CEEE,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2417,0,-87,0,0,0,1457848703733,1457848703.77,53140566885,True,84,14
232896,94a7d697-a57b-4b00-b2cd-4aa05341628b-23,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457848975.84,f4:ec:38:9c:69:0a,Sweet_Home,0,0,[WPA-PSK-CCMP][ESS],-1,-1,2437,0,-89,0,0,0,1457848975604,1457848975.84,53412416758,True,83,10
